Mod ID,Name,Category,Endorsements,Unique Downloads,Total Downloads,Views,Last Update,Original Upload,Creator Name,Uploader Name,Uploader ID,Country,Date Collected
22598,Oblivion Hair Pack Fixed now with NPCEditor Support,"Body, Face, and Hair",7509,94809,225625,684058,2012/09/09,2012/08/17,DragonAge7,DragonAge7,2274584,Not specified,2020/01/28
22602,Witcher 2 Style Dawnguard and Standard Heavy Plate,Armour,2035,23240,55180,347981,2015/03/29,2012/08/17,Baraban,LordBaraban,4256126,United Kingdom,2020/01/30
22604,KISS - Khajiit Cat Sprint and Sneak,Animation,5157,70893,144200,810042,2012/11/02,2012/08/17,0r080r0,0r080r0,4443111,Not specified,2020/01/28
22605,Vampire Lord Real Flying - Version 2,Overhauls,3089,45840,82401,343123,2012/08/17,2012/08/17,Keldis,Keldis,1408499,Not specified,2020/01/30
22607,DreamBurrows Imperial Investigator Retexture,Armour,3396,39978,70266,434138,2012/08/19,2012/08/17,DreamBurrow,DreamBurrow,4543751,Not specified,2020/01/30
22608,Towns and Villages Enhanced - Windhelm,Visuals and Graphics,9714,142928,236880,416497,2012/08/17,2012/08/17,Aplestormy,aplestormy,3562725,Not specified,2020/01/28
22610,Dawnguard Dawnbreaker,Weapons,3792,34993,79019,280197,2015/03/17,2012/08/17,Ekseth,Ekseth,821512,Not specified,2020/01/28
22611,Bloodmoon Rising - Moonlight Tales Werewolf and Werebear Expansion Pack,Overhauls,7684,81052,217135,803765,2014/10/04,2012/08/17,XeNoN,Sirxon,5044106,Croatia,2020/01/28
22619,Underworld Dawnguard - Vampire and Werewolf Eyes,Models and Textures,5871,73104,194803,634946,2012/09/02,2012/08/18,Anardion,Anardion,4585329,Norway,2020/01/28
22620,Dawnguard 3rd person Fix,Bug Fixes,1313,18752,32572,177868,2012/08/18,2012/08/18,DarkenDE,Keldis,1408499,Not specified,2020/01/31
22622,Werewolves Occurring Naturally,Creatures,1038,11804,18876,75141,2012/08/18,2012/08/18,Ilseroth,Ilseroth,137258,Not specified,2020/01/31
22624,Argonian Decapitation Fix,Bug Fixes,3327,35633,65004,177589,2012/08/18,2012/08/18,Chilean Wolf,Chilean Wolf,719960,Chile,2020/01/30
22644,Dawnstar Expanded,"Cities, Towns, Villages, and Hamlets",1842,20676,33249,140844,2013/04/10,2012/08/18,Richard7666,Richard7666,149272,Not specified,2020/01/31
22650,Enhanced Skyrim Factions - The Companions Guild,Guilds/Factions,14709,177516,406084,1409589,2015/07/18,2012/08/18,DreamKing,DreamKingMods,1471106,Not specified,2020/01/28
22684,Iron Armor variant with sleeves and chainmail,Armour,2578,24193,44806,250486,2012/08/19,2012/08/19,defunkt,defunkt,1051385,Finland,2020/01/30
22691,Staves of Skyrim,Armour,6148,77314,163265,734956,2013/05/09,2012/08/19,Kearsage,Kearsage,127980,Not specified,2020/01/28
22701,Seductive Lips HD,"Body, Face, and Hair",20757,272618,573117,1354921,2012/08/19,2012/08/19,EcthelionOtW,EcthelionOtW,3676578,Germany,2020/01/28
22706,Siege CrossBow Collection,Weapons,1744,30540,56368,282090,2012/08/27,2012/08/19,Rizing,jjim83,820158,Not specified,2020/01/31
22707,Grace Darklings Texture Packs - Clutter,Models and Textures,1083,11276,34967,73329,2013/05/07,2012/08/19,Grace Darkling,Grace Darkling,69377,United Kingdom,2020/01/31
22710,Feminized Level Lists,NPC,1463,14717,32851,155980,2013/06/09,2012/08/19,Williham,Williham,3904945,Not specified,2020/01/31
22716,UNP Boots 03,Clothing,1213,13092,20072,116596,2012/08/19,2012/08/19,Petrovich,Petrovich,66282,Russian Federation,2020/01/31
22722,Sword of Sigdan,Quests and Adventures,1352,12263,20593,203402,2016/01/26,2012/08/20,Someguy,someguy2000,2159825,United States of America,2020/01/31
22727,Grace Darklings Automatic Variants Texture Packs,Models and Textures,2604,51243,91373,186581,2012/08/20,2012/08/20,Grace Darkling,Grace Darkling,69377,United Kingdom,2020/01/30
22730,Nernies Thief Pack,Miscellaneous,1369,16057,35875,201353,2012/10/30,2012/08/20,Nernie,Nernie,866434,Canada,2020/01/31
22732,UNP Boots 02,Clothing,1830,20351,31863,182148,2012/08/20,2012/08/20,Petrovich,Petrovich,66282,Russian Federation,2020/01/31
22741,Nightingale Crossbow,Weapons,3420,42672,65646,328842,2012/08/20,2012/08/20,DJjojo,DJjojo,2977948,Not specified,2020/01/28
22745,Footprints,Visuals and Graphics,79751,919830,2505198,3618963,2015/04/01,2012/08/20,jonwd7,jonwd7,2492841,United States of America,2020/01/28
22753,Lost Magic,Magic - Spells & Enchantments,2345,34003,53269,226869,2013/02/06,2012/08/20,Syfor,Syfor,877556,Not specified,2020/01/30
22754,Ring of Legendary smithing,Cheats and God items,1269,14401,24429,105763,2012/08/20,2012/08/20,Dellboy,Dellbly,3814330,Not specified,2020/01/31
22765,Helmet Toggle - Show Hide,Armour,33583,406158,943054,1799681,2016/10/06,2012/08/20,Maniczombie,maniczombie,786111,United Kingdom,2020/01/27
22774,Dawnguard Vampires - Retain your Appearance,Overhauls,1549,19327,32708,265421,2012/08/21,2012/08/21,Keldis,Keldis,1408499,Not specified,2020/01/31
22791,Home Construction and Decoration,Player homes,3407,38462,105759,476733,2013/06/16,2012/08/21,Carlzilla,Carlzilla,106203,Not specified,2020/01/28
22793,Morrowind Armor Compilation,Armour,2235,26622,59141,536426,2013/02/13,2012/08/21,Teh-Husky,THusky,5226693,Australia,2020/01/30
22800,No Skill Limit,Gameplay Effects and Changes,3572,42652,70835,227473,2012/08/21,2012/08/21,fLokii,fLokii,1265248,Croatia,2020/01/28
22816,Fallout Hair Pack Fixed with NPCEditor Support,"Body, Face, and Hair",3494,49293,84425,500442,2012/09/07,2012/08/21,DragonAge7,DragonAge7,2274584,Not specified,2020/01/28
22818,Boethiah for Good Guys,Quests and Adventures,3425,24961,47702,204496,2012/10/17,2012/08/21,Iceburg,iceburg,1398716,United States of America,2020/01/28
22821,Solitude Docks District,"Cities, Towns, Villages, and Hamlets",5242,69807,157094,438210,2013/05/26,2012/08/21,Kalzim7878,kalzim7878,4245637,Canada,2020/01/28
22849,Silversword Of The Dragonblood 1h and 2h,Weapons,1147,16458,29482,166034,2012/08/31,2012/08/22,tesfan123,TESFAN123,664978,Germany,2020/01/31
22870,LC_Elite Archer Armor,Armour,1633,25712,37553,285627,2012/08/23,2012/08/22,Locaster,Locaster,2775819,Brazil,2020/01/31
22878,UNP Pantyhose 01,Clothing,1912,28190,50380,321343,2012/08/24,2012/08/22,Petrovich,Petrovich,66282,Russian Federation,2020/01/31
22885,Windfall Island from The Legend Of Zelda The Wind waker,New Lands,2016,27574,42818,259012,2015/04/22,2012/08/22,konniksanders,konniksanders,1289877,Netherlands,2020/01/30
22899,Dark Souls - Elite Knight,Armour,5393,71957,119427,817563,2012/08/23,2012/08/23,Azraille,Azraille,3793256,Not specified,2020/01/28
22927,Skyrim Spears,Gameplay Effects and Changes,1037,18614,24927,253110,2012/09/08,2012/08/23,JeffreyXiong1,JeffreyXiong1,2444999,Not specified,2020/01/31
22930,Liliths Carver - Custom Sword and Greatsword,Weapons,2662,42619,75435,349822,2012/11/14,2012/08/23,wiikki,wiikki,2407268,Finland,2020/01/30
22940,Functional Homes,Player homes,2576,23324,62020,182219,2013/12/17,2012/08/24,gorey666,gorey666,963130,United States of America,2020/01/30
22952,Useable Sawmills,Miscellaneous,1393,15543,29161,83599,2012/08/25,2012/08/24,Predalien,lojames,3346064,Not specified,2020/01/31
22959,Nernies City and Village Expansion,"Cities, Towns, Villages, and Hamlets",2215,28429,64734,310967,2012/10/30,2012/08/24,Nernie,Nernie,866434,Canada,2020/01/30
22971,Silver Armor,Armour,1287,12985,23480,211453,2012/08/24,2012/08/24,Acolyte598,Acolyte598,2283672,Australia,2020/01/31
22987,Samehada and swords from Naruto by Jabus and Tyrelh,Items and Objects - Player,1263,23612,73192,252111,2012/09/05,2012/08/24,1a1a,1a1a,4487519,Not specified,2020/01/31
22996,No Leveled Item Rewards,Gameplay Effects and Changes,2634,28589,56102,172154,2013/07/28,2012/08/24,gorey666,gorey666,963130,United States of America,2020/01/30
23029,The Goddess ENB Configuration v2,Visuals and Graphics,1728,26603,55271,412847,2016/08/08,2012/08/25,Anaphiel,anaphiel,105298,United States of America,2020/01/31
23030,Make any child your follower,Followers and Companions,3888,43919,77648,300732,2013/08/16,2012/08/25,Praveen,Praveen,2954484,Not specified,2020/01/28
23085,Mithrodin Sword,Weapons,4076,53743,92278,401986,2012/09/13,2012/08/26,BlutKult,BlutKult,3267225,Germany,2020/01/28
23087,Into the Depths,Quests and Adventures,6196,75894,119424,500478,2012/08/26,2012/08/26,GLArtMods,GLArtMods,5258649,Not specified,2020/01/28
23099,Marriage Dynamic Outfits - Spouse Redress and Hugging features,Gameplay Effects and Changes,3881,42544,88506,427384,2014/04/20,2012/08/26,flexcreator,flexcreator,875705,Russian Federation,2020/01/28
23125,aMidianBorn Elven Armor,Models and Textures,11258,115524,265624,772679,2012/09/08,2012/08/27,CaBaL,CaBaL120,571605,Italy,2020/01/28
23164,One Handed Crossbows,Weapons,5150,80416,135680,614943,2012/12/30,2012/08/27,D0VAK11N,D0VAK11N,3721884,Not specified,2020/01/28
23170,MaTera,"Races, Classes, and Birthsigns",3987,52790,170775,820274,2015/10/05,2012/08/27,Charismoon,Charismoon,1186105,United States of America,2020/01/28
23179,Sit Anywhere,Immersion,10895,111827,206954,585194,2013/04/17,2012/08/27,tilokan1337,tilokan1337,3944686,Not specified,2020/01/28
23201,Adopt a child,Followers and Companions,1388,20756,36617,200034,2012/08/30,2012/08/28,Praveen,Praveen,2954484,Not specified,2020/01/31
23216,Bards Lute,Immersion,1817,18424,27455,134455,2012/08/28,2012/08/28,Demidekidasu,demidekidasu,1518551,United Kingdom,2020/01/31
23246,Castle Orlok,"Castles, Palaces, Mansions, and Estates",1853,26737,44218,340342,2012/09/08,2012/08/28,Rajti15,rajti15,3441869,Not specified,2020/01/31
23310,Make Anyone a Follower - Including Children - Full vanilla dialogue menus,Miscellaneous,1141,17706,31174,131905,2012/08/29,2012/08/29,asdf,nottaj,568686,Not specified,2020/01/31
23337,Girls of Skyrim - PATCH,,4129,71864,200426,950690,2012/09/07,2012/08/30,basskimm - Grospolina,Grospolina,1076680,Canada,2020/01/28
23352,Better embers,Visuals and Graphics,8144,95082,151278,343399,2012/08/30,2012/08/30,Dragonborn77,lavigne77,3124821,Not specified,2020/01/28
23353,Improved sneak detection,Gameplay Effects and Changes,3355,33646,54971,212429,2012/11/20,2012/08/30,Dragonborn77,lavigne77,3124821,Not specified,2020/01/30
23354,Serana Secret,Gameplay Effects and Changes,1963,22151,45124,252399,2012/11/03,2012/08/30,Sagittarius22,sagittarius22,972816,Belgium,2020/01/31
23364,SweetFX Shader Suite,Visuals and Graphics,8345,125683,250247,777073,2013/10/01,2012/08/30,CeeJay,CeeJay.dk,105228,Not specified,2020/01/28
23375,Dawnguard Glowing Vampire Eye Fix - All Races,Bug Fixes,1790,21305,38330,186802,2012/08/31,2012/08/31,Ryeong,hl84,3084906,United States of America,2020/01/31
23384,Immersive Armor - deutsch,Armour,1796,16610,36910,106329,2015/11/12,2012/08/31,hothtrooper44,Verodor,4616070,Germany,2020/01/31
23390,Guard Dialogue Overhaul,Immersion,99956,912946,2365514,3815139,2016/01/08,2012/08/31,Eckss,Eckss,5270699,United Kingdom,2020/01/28
23395,Dark Scout,Weapons and Armour,1040,11457,19267,141301,2014/11/12,2012/08/31,Daved24,daved24,4083822,United Kingdom,2020/01/31
23413,Aetherium Aetherial Swords,Weapons,1181,15841,25651,213306,2012/09/06,2012/08/31,lautasantenni,lautasantenni,983976,Not specified,2020/01/31
23416,More HotKeys Please,User Interface,5374,59260,155785,540742,2013/03/24,2012/09/01,Spinner385,Spinner385,2465682,Not specified,2020/01/28
23418,3D Loadscreens - 40 Brand New,Immersion,2783,26918,41362,175711,2012/09/01,2012/09/01,Ketaroz,Ketaroz,4932365,United States of America,2020/01/30
23431,Sell Unusual Gems - Stones of Barenziah,Quests and Adventures,1827,11976,20522,114240,2016/02/20,2012/09/01,kryptopyr,kryptopyr,4291352,United States of America,2020/01/31
23435,Brawl Bug Plugin,Modders Resources and Tutorials,17495,242241,453461,1013956,2012/09/08,2012/09/01,Hoax2,trebtreb,1000995,Not specified,2020/01/28
23464,LC_CastleInvasion,Dungeons - New,1570,29708,46591,290336,2014/03/03,2012/09/01,Locaster,Locaster,2775819,Brazil,2020/01/31
23512,Ly Player Only Voice Replacer,"Audio - SFX, Music, and Voice",1084,20039,48150,153215,2012/10/11,2012/09/02,lylion12,lylion12,5297447,Not specified,2020/01/31
23530,Aetherium Armor and Weapons Compilation,Armour,11976,126913,274915,1333833,2014/02/15,2012/09/02,lautasantenni,lautasantenni,983976,Not specified,2020/01/28
23557,Serana - Remove Hood,NPC,7191,81280,144501,387093,2012/09/03,2012/09/03,SONNYSPAK,SONNYSPAK,4654379,Australia,2020/01/28
23574,Torch Arrows,Weapons,4039,43395,82940,270892,2012/09/10,2012/09/03,Joolander,Joolander,1022100,Not specified,2020/01/28
23595,Xce patch for unp and cbbe,"Body, Face, and Hair",1671,22812,42767,212474,2013/07/11,2012/09/03,zzjay,zzjay,2689072,Italy,2020/01/31
23600,Player Headtracking,Immersion,40939,405925,1014047,2551278,2013/05/15,2012/09/03,Maegfaer,Maegfaer,201721,Not specified,2020/01/28
23614,No More Redshirts - Make NPCs Essential __ May 22nd update,NPC,1091,10278,34325,124562,2015/05/22,2012/09/04,Drowchyld777,Drowchyld777,979517,United States of America,2020/01/31
23626,DreamBurrows Princess of The Woods Retexture,Armour,4820,54426,99630,577072,2012/12/23,2012/09/04,DreamBurrow,DreamBurrow,4543751,Not specified,2020/01/28
23681,TK HitStop,Combat,11429,211770,447870,1047426,2018/09/08,2012/09/05,tktk,tktk1,3841389,Japan,2020/01/28
23698,Training Dummies and Targets,Skills and Leveling,13375,143133,242811,541528,2013/05/19,2012/09/05,B1gBadDaddy,RichWebster,1888738,United Kingdom,2020/01/28
23713,Dawnguard - Kor,Patches,2221,57968,126578,235059,2015/12/17,2012/09/06,Ofam,ofam,2154987,South Korea,2020/01/30
23733,Liliths Obliterator - Custom Battleaxes Waraxes Maces,Weapons,1739,24573,38509,262318,2012/11/18,2012/09/06,wiikki,wiikki,2407268,Finland,2020/01/31
23755,Inhabitants of Skyrim - NPC Overhaul,Overhauls,18407,226471,597802,2000750,2014/03/09,2012/09/07,Rops1981,Rops1981,1311835,Canada,2020/01/28
23765,SkyRealism - ENB Evolved,Visuals and Graphics,5465,81650,149405,1117830,2013/10/06,2012/09/07,MTichenor,IndigoNeko,2071659,Not specified,2020/01/28
23770,Non Stop Mining And Chopping,Gameplay Effects and Changes,1404,13961,25055,92309,2013/09/21,2012/09/07,Pharago,pharago,121295,Spain,2020/01/31
23771,skyBirds - Airborne Perching Birds,Creatures,19566,239873,488508,1138146,2013/07/08,2012/09/07,steve40,steve40,3463396,Australia,2020/01/28
23772,Osare SchoolUniform - UNP,Clothing,2998,51287,85947,294238,2012/09/09,2012/09/07,anano,anano,3496215,Not specified,2020/01/30
23780,LC_Assassin of Shadows Armor,Armour,2538,35376,51477,386958,2014/03/21,2012/09/07,Locaster,Locaster,2775819,Brazil,2020/01/30
23793,Appropriately Attired Jarls,NPC,8648,82062,182938,435038,2013/05/08,2012/09/07,PrinceShroob,PrinceShroob,1465961,United States of America,2020/01/28
23796,Lively Followers,NPC,2011,21335,38678,165674,2013/10/06,2012/09/07,PrinceShroob,PrinceShroob,1465961,United States of America,2020/01/30
23798,Change Follower Outfits,NPC,6840,87161,311114,514011,2016/04/08,2012/09/07,PrinceShroob,PrinceShroob,1465961,United States of America,2020/01/28
23812,Seasons of Skyrim ENB True HDR,ENB Preset,26095,350883,957860,3240491,2016/10/31,2012/09/08,Bronze316,bronze316,663989,Not specified,2020/01/28
23826,GEMS - Gameplay Enhancement Mods for Skyrim,Gameplay Effects and Changes,5241,49629,65151,791271,2012/09/17,2012/09/08,Ka3m0n,Ka3m0n,1735630,United States of America,2020/01/28
23870,Brown Mountains and Rocks,Visuals and Graphics,2407,29176,54797,179901,2012/09/16,2012/09/09,MannyGT,mannygt,3150929,Italy,2020/01/30
23876,Crossbows Basic Collection,Weapons,17100,201679,403212,1214556,2012/12/29,2012/09/09,DJjojo,DJjojo,2977948,Not specified,2020/01/28
23883,Doom Heavy Set _ CBBE v3,Armour,2307,31223,49147,330611,2012/09/09,2012/09/09,Saitor and Newermind43,newermind43,2959649,Not specified,2020/01/30
23890,True Death - A Vampire Slaying Mod,Gameplay Effects and Changes,1432,16604,35191,220736,2014/09/19,2012/09/09,Didymus Ei,DidymusEi,5103029,Not specified,2020/01/31
23904,Sylvia nord custom NPC follower,Followers and Companions,1269,14319,26437,162519,2012/09/09,2012/09/09,BravoOskar,BravoOskar,3850034,United Kingdom,2020/01/31
23906,Run For Your Lives,Gameplay Effects and Changes,113632,1029915,2677276,3917597,2019/05/13,2012/09/09,Arthmoor,Arthmoor,684492,United States of America,2020/01/28
23913,FrankDema Travel BackPack,Clothing,3848,43916,75176,378872,2012/09/13,2012/09/09,FrankDema,frankdema,3805873,Italy,2020/01/28
23916,Invisibility Glitch - Eyes Fix,Bug Fixes,10847,111161,217809,465255,2012/10/31,2012/09/09,KingsGambit,KingsGambit,1892262,United Kingdom,2020/01/28
23965,ApachiiSkyHair NPC Overhaul by Spewed - Female Only Version,"Body, Face, and Hair",3638,53513,113161,366705,2013/12/08,2012/09/11,Original Spewed - Modified by Renraw,renraw,4013022,Not specified,2020/01/28
23971,Research Thief,Quests and Adventures,1552,12716,20233,111913,2012/09/11,2012/09/11,TC01,TC01,4233645,Not specified,2020/01/31
23972,Easy NPC creation tutorial,Modders Resources and Tutorials,1312,11678,25980,162924,2012/09/17,2012/09/11,BravoOskar,BravoOskar,3850034,United Kingdom,2020/01/31
23974,Bury The Dead,Immersion,2560,29684,47554,250024,2012/09/11,2012/09/11,Kentoss,Kentoss,1311074,Not specified,2020/01/30
23987,Candle Pond Ranch,Player homes,2054,21247,45951,241912,2013/08/06,2012/09/11,Gentester,gentester,647612,United Kingdom,2020/01/30
24015,WEAPONIZER Weapons Set,Weapons,2081,27404,46964,243078,2012/11/08,2012/09/12,Ketaroz,Ketaroz,4932365,United States of America,2020/01/30
24019,Arvak - Legendary Edition,Followers and Companions - Creatures,12694,166201,343201,1031480,2013/03/09,2012/09/12,Oriius,Ph0rce,155768,Not specified,2020/01/28
24065,Sleek Steel Replacer and Stand-Alone Armors for UNP-UNPB-CBBE,Armour,5836,60594,184630,789688,2013/09/14,2012/09/13,ReflexShooter,ReflexShooter,2471844,Not specified,2020/01/28
24079,Liliths Slayer - Custom Sword and Greatsword,Weapons,1295,22349,36551,223317,2013/05/12,2012/09/13,wiikki,wiikki,2407268,Finland,2020/01/31
24116,RQ - Tanning and Smelting Experience,Skills and Leveling,3172,30893,56653,122803,2012/09/14,2012/09/14,AnkhAscendant,AnkhAscendant,5252109,United States of America,2020/01/30
24125,Lighter Dragon Bones and Scales,Items and Objects - World,1321,14835,24301,55787,2012/09/14,2012/09/14,bezuss,bezuss,4491851,Not specified,2020/01/31
24157,Skyrim concept art wallpaper HD,Miscellaneous,2880,33401,56467,281012,2013/03/30,2012/09/15,Dezzz,dezzz,3507479,Australia,2020/01/30
24160,Ten enchantments in Extra Effect,Cheats and God items,4623,44073,87538,216223,2012/09/16,2012/09/15,Krokodyl101,Krokodyl101,3336704,Not specified,2020/01/28
24168,RaceCompatibility for Skyrim and Dawnguard,Modders Resources and Tutorials,73481,853381,2583729,4713053,2018/03/10,2012/09/15,TMPhoenix,TMPhoenix,5363,Not specified,2020/01/28
24211,Osare DressArmor - UNP,Armour,1296,24058,38721,220241,2012/09/16,2012/09/16,anano,anano,3496215,Not specified,2020/01/31
24222,Vampiric Thirst - Dawnguard Edition,Overhauls,5757,72611,190545,956707,2014/04/27,2012/09/16,Miss Leeches,MsLeeches,3927495,United Kingdom,2020/01/28
